"","id","click","hour","C1","banner_pos","site_id","site_domain","site_category","app_id","app_domain","app_category","device_id","device_ip","device_model","device_type","device_conn_type","C14","C15","C16","C17","C18","C19","C20","C21"
"2162",10348517072088639488,0,14102100,1005,0,"572b1ee1","5cc8de2a","75fa27f6","ecad2386","7801e8d9","07d7df22","a99f214a","95abc64e","9e3836ff",1,0,20596,320,50,2161,0,35,-1,157
"2163",10348781668193728512,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","6b9769f2","cbb77256",1,0,15702,320,50,1722,0,35,-1,79
"2164",10348979539290503168,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","6fa59372","711ee120",1,0,15705,320,50,1722,0,35,100084,79
"2165",10349282794420899840,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","a8536f3a","1ccc7835",1,0,15699,320,50,1722,0,35,-1,79
"2166",10349375024734214144,0,14102100,1005,1,"43d6df75","27e3c518","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","cde0e470","c144e605",1,0,15699,320,50,1722,0,35,-1,79
"2167",10349477879043209216,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","6fc85e22","7801e8d9","0f2161f8","944feb44","c048adbf","38c63a3a",1,0,18993,320,50,2161,0,35,-1,157
"2168",1.0349745232433e+19,0,14102100,1002,0,"39cffaa4","d9e5838f","50e219e0","ecad2386","7801e8d9","07d7df22","11190a5f","487800ba","911a3c09",0,0,19665,320,50,2253,2,303,-1,52
"2169",10350329562164533248,0,14102100,1005,0,"5b08c53b","7687a86e","3e814130","ecad2386","7801e8d9","07d7df22","a99f214a","ae504343","1f0bc64f",1,0,17654,300,250,1994,2,39,-1,33
"2170",1035049744480930048,1,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","218f13be","44801bc1",1,0,15701,320,50,1722,0,35,-1,79
"2171",10350529126105554944,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","373d87e6","d9b5648e","0f2161f8","a99f214a","226efbc3","2ea4f8ba",1,0,21611,320,50,2480,3,297,100111,61
"2172",103507080768301184,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","a7f2f8b4","1f0bc64f",1,0,15703,320,50,1722,0,35,-1,79
"2173",10350976404778369024,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","e2fcccd2","5c5a694b","0f2161f8","a99f214a","b4d7ad44","cb7ca6a2",1,0,20634,320,50,2374,3,39,-1,23
"2174",10351449944348661760,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","57cd4006","81b42528",1,0,15703,320,50,1722,0,35,-1,79
"2175",10351744346171830272,0,14102100,1005,1,"44637516","27e3c518","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","2c3653af","6569eeb3",1,0,15706,320,50,1722,0,35,100084,79
"2176",10351798338918361088,0,14102100,1005,0,"cd58172f","b9c4ab81","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","3e8faa5d","e981565c",1,0,20596,320,50,2161,0,35,-1,157
"2177",10352118072391247872,0,14102100,1005,1,"e5c60a05","7256c623","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","da215fb2","7fdd04d2",1,0,15708,320,50,1722,0,35,-1,79
"2178",10352200975302148096,0,14102100,1005,1,"5b4d2eda","16a36ef3","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","28aad079","be6db1d7",1,0,16208,320,50,1800,3,167,100077,23
"2179",10352220784986265600,1,14102100,1005,0,"5b08c53b","7687a86e","3e814130","ecad2386","7801e8d9","07d7df22","a99f214a","d9c87773","711ee120",1,0,17653,300,250,1994,2,39,-1,33
"2180",10352427173188190208,0,14102100,1002,0,"887a4754","1e0acfb4","50e219e0","ecad2386","7801e8d9","07d7df22","57ce352f","44a7ba8e","a12e847c",0,0,17081,320,50,1921,3,47,100075,23
"2181",1035256785558246784,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","de23f149","ae637522","0f2161f8","a99f214a","e060bd02","e1eae715",1,2,21611,320,50,2480,3,297,100111,61
"2182",10352689423980132352,0,14102100,1010,1,"85f751fd","c4e18dd6","50e219e0","8c0dcd5a","7801e8d9","0f2161f8","7aee2d21","62d96721","23823d8b",4,0,21665,320,50,2493,3,35,-1,117
"2183",10353033015277123584,1,14102100,1005,1,"e151e245","7e091613","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","d1f10009","4ea23a13",1,0,20362,320,50,2333,0,39,-1,157
"2184",10353090483736799232,1,14102100,1005,1,"d9750ee7","98572c79","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","448e6432","d25693ce",1,0,17753,320,50,1993,2,1063,-1,33
"2185",1035320189224470784,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","3c4b944d","2347f47a","0f2161f8","3958106f","ce072ff8","0eb711ec",1,0,16407,320,50,1835,1,431,-1,71
"2186",1035337599412558592,0,14102100,1005,0,"030440fe","08ba7db9","76b2941d","ecad2386","7801e8d9","07d7df22","a99f214a","516846b2","84ebbcd4",1,0,18993,320,50,2161,0,35,-1,157
"2187",10353377960899399680,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","5e3f096f","2347f47a","0f2161f8","a99f214a","37f4e146","d787e91b",1,0,20596,320,50,2161,0,35,100131,157
"2188",10353428632391925760,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","1ca56096","597ff2d3",1,2,15704,320,50,1722,0,35,-1,79
"2189",10353478812243052544,0,14102100,1005,1,"b7e9786d","b12b9f85","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","e20f2e41","3e7932d7",1,0,19771,320,50,2227,0,687,100079,48
"2190",103535173799121072,0,14102100,1010,1,"85f751fd","c4e18dd6","50e219e0","a607e6a7","7801e8d9","0f2161f8","2cd4a2a6","09e414e8","b7e932e7",4,0,21665,320,50,2493,3,35,-1,117
"2191",10353678754584944640,1,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","778ea627","c6263d8a",1,0,15703,320,50,1722,0,35,-1,79
"2192",1.0353757448895e+19,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","8a014cbb","ecb851b2",1,0,15705,320,50,1722,0,35,-1,79
"2193",10354022919870187520,0,14102100,1002,0,"a38dc379","c4e18dd6","50e219e0","ecad2386","7801e8d9","07d7df22","a5659daf","7a3b74e1","f9ba9057",0,0,17894,320,50,2039,2,39,100081,32
"2194",10354101206930583552,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","0489ce3f","711ee120",1,0,15706,320,50,1722,0,35,-1,79
"2195",1.035466549376e+19,0,14102100,1005,0,"030440fe","08ba7db9","76b2941d","ecad2386","7801e8d9","07d7df22","a99f214a","39c9e212","8a4875bd",1,0,20596,320,50,2161,0,35,-1,157
"2196",10354957743298508800,1,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","ddd2926e","aaffed8f",1,0,15699,320,50,1722,0,35,-1,79
"2197",10354995290199433216,0,14102100,1002,0,"85f751fd","c4e18dd6","50e219e0","255a58c8","7801e8d9","07d7df22","668977ed","63b577a0","43e7b962",0,0,21200,320,50,2427,0,169,100106,91
"2198",10355013905601286144,1,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","e96166c7","2347f47a","0f2161f8","7a94005c","45518aae","ff2a3543",1,0,18993,320,50,2161,0,35,100034,157
"2199",10355182872449380352,0,14102100,1010,1,"85f751fd","c4e18dd6","50e219e0","615ee83a","7801e8d9","0f2161f8","070404c0","c431adcb","f07e20f8",4,0,21665,320,50,2493,3,35,-1,117
"2200",10355344651412574208,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","169483a8","04f5b394",1,0,15706,320,50,1722,0,35,100084,79
"2201",10355475737731874816,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","bfda47c8","1aa0e912",1,0,15708,320,50,1722,0,35,-1,79
"2202",10355751484024723456,0,14102100,1005,1,"5b4d2eda","16a36ef3","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","88c305af","be6db1d7",1,0,20366,320,50,2333,0,39,100074,157
"2203",10355851361870446592,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","685d1c4c","2347f47a","8ded1f7a","8ec100bf","d0d0294e","ecb851b2",1,3,15706,320,50,1722,0,35,-1,79
"2204",10355889932088356864,0,14102100,1005,0,"543a539e","c7ca3108","3e814130","ecad2386","7801e8d9","07d7df22","a99f214a","eae264e8","5d379d53",1,0,20352,320,50,2333,0,39,-1,157
"2205",10356079428767219712,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","090d3a47","0654b444","0f2161f8","a99f214a","217141db","56f23684",1,2,18993,320,50,2161,0,35,-1,157
"2206",1035608565060882432,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","98160e41","04f5b394",1,0,15702,320,50,1722,0,35,100083,79
"2207",1035612500476648064,1,14102100,1005,1,"85f751fd","c4e18dd6","50e219e0","2c8f6136","33da2e74","0f2161f8","a99f214a","93c5e60a","5b799d60",1,0,21610,300,50,2480,3,297,100111,61
"2208",10356196328014856192,0,14102100,1005,1,"fe8cc448","9166c161","0569f928","ecad2386","7801e8d9","07d7df22","a99f214a","36fe2cc7","c464aa46",1,0,20596,320,50,2161,0,35,-1,157
"2209",10356196937217421312,0,14102100,1005,0,"543a539e","c7ca3108","3e814130","ecad2386","7801e8d9","07d7df22","a99f214a","54c664bf","d787e91b",1,0,20352,320,50,2333,0,39,-1,157
"2210",10356237647910590464,0,14102100,1005,0,"543a539e","c7ca3108","3e814130","ecad2386","7801e8d9","07d7df22","a99f214a","8f4997d6","4ea23a13",1,0,20366,320,50,2333,0,39,-1,157
"2211",10356649949065934848,0,14102100,1005,0,"543a539e","c7ca3108","3e814130","ecad2386","7801e8d9","07d7df22","a99f214a","d7883b38","24f6b932",1,0,20366,320,50,2333,0,39,-1,157
"2212",10356716340613109760,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","e54c1344","8a4875bd",1,0,15699,320,50,1722,0,35,-1,79
"2213",10356861623962935296,0,14102100,1005,0,"9a977531","a434fa42","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","bfd659d0","be6db1d7",1,0,20008,320,50,2283,0,163,-1,95
"2214",10356926373683437568,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","e2fcccd2","5c5a694b","0f2161f8","96a7dd9e","2107dce1","a0f5f879",1,0,20634,320,50,2374,3,39,-1,23
"2215",10356955771749638144,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","ca6991da","711ee120",1,0,15703,320,50,1722,0,35,100083,79
"2216",10357035642252773376,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","11067ad5","6332421a",1,0,15702,320,50,1722,0,35,100084,79
"2217",1.0357083139639e+19,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","8525e67e","5db079b5",1,2,15703,320,50,1722,0,35,-1,79
"2218",10357130539808053248,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","0d4edab9","8a4875bd",1,0,15699,320,50,1722,0,35,100083,79
"2219",1035719566004302720,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","972b3085","c6263d8a",1,0,15699,320,50,1722,0,35,-1,79
"2220",10357391590886701056,0,14102100,1005,0,"543a539e","c7ca3108","3e814130","ecad2386","7801e8d9","07d7df22","a99f214a","3332d300","96b83ebe",1,0,20362,320,50,2333,0,39,-1,157
"2221",10357562868105631744,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","98fed791","d9b5648e","0f2161f8","a99f214a","49ba05bf","f51246a7",1,0,20751,320,50,1895,0,681,100028,101
"2222",1.035756360932e+19,0,14102100,1005,0,"6399eda6","968765cd","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","d2b5c2bf","05e70df4",1,0,16208,320,50,1800,3,167,-1,23
"2223",10357600411832315904,0,14102100,1005,0,"cd58172f","b9c4ab81","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","ecf99c96","6f49baab",1,0,18993,320,50,2161,0,35,-1,157
"2224",10357636172390926336,0,14102100,1005,1,"fe8cc448","9166c161","0569f928","ecad2386","7801e8d9","07d7df22","a99f214a","c7ecc20f","f39b265e",1,0,18993,320,50,2161,0,35,-1,157
"2225",10357675955539793920,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","285263b0","d780319b",1,0,15705,320,50,1722,0,35,100084,79
"2226",10357685148062386176,0,14102100,1005,0,"5b08c53b","7687a86e","3e814130","ecad2386","7801e8d9","07d7df22","a99f214a","bd798ccb","3de05cb4",1,2,17654,300,250,1994,2,39,100084,33
"2227",10357756008293185536,0,14102100,1005,1,"5114c672","3f2f3819","3e814130","ecad2386","7801e8d9","07d7df22","a99f214a","6f3216ba","de38939a",1,0,19771,320,50,2227,0,687,-1,48
"2228",10357962129819189248,0,14102100,1005,0,"6256f5b4","28f93029","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","d2c375dd","1b13b020",1,0,16615,320,50,1863,3,39,-1,23
"2229",10358192921060366336,0,14102100,1005,1,"e4d8dd7b","a17bde68","3e814130","ecad2386","7801e8d9","07d7df22","a99f214a","6e34a709","1ccc7835",1,0,19950,320,50,1800,3,167,100077,23
"2230",10358194557965621248,1,14102100,1005,1,"d9750ee7","98572c79","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","6c28d79d","0eb711ec",1,0,18092,320,50,2060,3,39,100171,23
"2231",1035845245747298688,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","6b9769f2","779d90c2",1,0,15699,320,50,1722,0,35,-1,79
"2232",10358579268263577600,0,14102100,1001,0,"51a8ceda","c4e18dd6","bcf865d9","ecad2386","7801e8d9","07d7df22","e771883b","6a15f243","f07e20f8",1,2,20153,320,50,2307,3,163,-1,61
"2233",10359126068387600384,0,14102100,1005,1,"fe8cc448","9166c161","0569f928","ecad2386","7801e8d9","07d7df22","a99f214a","4b94bbe4","1f0bc64f",1,0,18993,320,50,2161,0,35,100162,157
"2234",10359181426167949312,0,14102100,1005,1,"17caea14","0dde25ec","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","e8a51593","573eaa36",1,0,20312,320,50,1780,0,1711,100077,48
"2235",10359225325304102912,0,14102100,1005,0,"395fa97c","3f797953","3e814130","ecad2386","7801e8d9","07d7df22","a99f214a","be9ebf37","68dabce1",1,0,20596,320,50,2161,0,35,-1,157
"2236",10359381563901329408,0,14102100,1010,1,"85f751fd","c4e18dd6","50e219e0","55b5aaa9","7801e8d9","0f2161f8","fcf06e4e","05c849e8","fdfa8fcd",4,0,21665,320,50,2493,3,35,-1,117
"2237",1035964730250890368,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","e2fcccd2","5c5a694b","0f2161f8","938d1682","345900e8","1f0bc64f",1,0,4687,320,50,423,2,39,100148,32
"2238",10359655117446072320,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","e2fcccd2","5c5a694b","0f2161f8","9130d46d","25ce1d7b","76dc4769",1,0,6559,320,50,571,2,39,-1,32
"2239",10359787917628545024,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","bf2e7f88","ecb851b2",1,0,15699,320,50,1722,0,35,100084,79
"2240",10360130422580797440,1,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","1c204ce3","897aafd7",1,0,15705,320,50,1722,0,35,100083,79
"2241",10360249075103395840,0,14102100,1005,1,"43d6df75","27e3c518","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","c978d835","44801bc1",1,0,15703,320,50,1722,0,35,100084,79
"2242",10360675335581657088,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","1fce2bae","c6263d8a",1,0,15702,320,50,1722,0,35,-1,79
"2243",10360967674670073856,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","143cc3f2","8a4875bd",1,0,15706,320,50,1722,0,35,-1,79
"2244",10360987373090557952,1,14102100,1005,0,"801dfefb","9b421927","75fa27f6","ecad2386","7801e8d9","07d7df22","a99f214a","6845823a","779d90c2",1,0,15701,320,50,1722,0,35,-1,79
"2245",10361047430810058752,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","be7c618d","2347f47a","f95efa07","ea569e8c","e11c2f09","e8d6bd6d",1,3,12000,320,50,1248,2,39,-1,13
"2246",10361295184133816320,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","a98f9b10","a5bce124",1,0,15699,320,50,1722,0,35,-1,79
"2247",10361455334103152640,0,14102100,1002,0,"85f751fd","c4e18dd6","50e219e0","af6ffa32","7801e8d9","07d7df22","e49db6e6","72000d78","0e88538f",0,0,21665,320,50,2493,3,35,-1,117
"2248",10361584818223798272,1,14102100,1005,1,"d9750ee7","98572c79","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","5e36ed00","76dc4769",1,0,17753,320,50,1993,2,1063,100084,33
"2249",10361600491814236160,0,14102100,1005,1,"d9750ee7","98572c79","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","c5877790","84ebbcd4",1,0,17614,320,50,1993,2,1063,-1,33
"2250",10361623261190821888,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","5b905b16","06fbfd42",1,0,15701,320,50,1722,0,35,-1,79
"2251",10361685043108902912,1,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","23384954","a5bce124",1,0,15705,320,50,1722,0,35,100083,79
"2252",10362119063038705664,1,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","5aa34927","1f0bc64f",1,0,15706,320,50,1722,0,35,-1,79
"2253",10363112780865691648,1,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","488a9a3e","b50d2bf4",1,0,15699,320,50,1722,0,35,-1,79
"2254",10363286469039712256,0,14102100,1005,1,"43d6df75","27e3c518","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","30d5a6f1","518f4a32",1,0,15706,320,50,1722,0,35,-1,79
"2255",10363438600193247232,1,14102100,1005,0,"38217daf","449497bc","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","ac6c5a0c","89416188",1,0,20346,300,250,2331,2,39,-1,23
"2256",10363664171619481600,0,14102100,1005,1,"92c7cbe7","6e882918","75fa27f6","ecad2386","7801e8d9","07d7df22","a99f214a","99543317","f016b9df",1,0,20969,320,50,2372,0,813,-1,46
"2257",10363673314982127616,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","ffa16427","36d749e5",1,0,15707,320,50,1722,0,35,-1,79
"2258",10363691227694548992,0,14102100,1005,1,"fe8cc448","9166c161","0569f928","ecad2386","7801e8d9","07d7df22","a99f214a","974b49fb","d787e91b",1,0,18993,320,50,2161,0,35,-1,157
"2259",10363693365394601984,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","576c3f16","5dee1d65",1,0,15707,320,50,1722,0,35,100084,79
"2260",10364240924432312320,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","6415a993","2347f47a","0f2161f8","a99f214a","357608d1","3de05cb4",1,2,15016,320,50,1637,0,161,100046,91
"2261",10364391580871782400,1,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","372c8632","0eb711ec",1,0,15706,320,50,1722,0,35,-1,79
"2262",10364822691520286720,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","e8937587","d9b5648e","0f2161f8","a99f214a","0499c023","a4b6f65b",1,0,20153,320,50,2307,3,163,-1,61
"2263",10364896576125759488,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","0acbeaa3","45a51db4","f95efa07","a99f214a","4dfd8e44","4ea23a13",1,0,20596,320,50,2161,0,35,-1,157
"2264",10365059794264367104,0,14102100,1005,0,"2a68aa20","9b851bd8","3e814130","ecad2386","7801e8d9","07d7df22","a99f214a","9c764476","56f254f5",1,0,17914,320,50,2043,2,39,100084,32
"2265",10365247972095324160,1,14102100,1005,0,"5b08c53b","7687a86e","3e814130","ecad2386","7801e8d9","07d7df22","a99f214a","9fb2c97e","2f23688b",1,0,20346,300,250,2331,2,39,-1,23
"2266",10365418511786065920,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","47e1d3ea","d9b5648e","cef3e649","a99f214a","65701b03","aad45b01",1,0,21611,320,50,2480,3,297,100111,61
"2267",10365954662748305408,0,14102100,1002,0,"15a497fe","277e7114","50e219e0","ecad2386","7801e8d9","07d7df22","e628d3cb","82941d01","68df2e72",0,0,15700,300,50,1722,0,35,100084,79
"2268",10366268619276193792,1,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","83549dc1","1aa0e912",1,0,15705,320,50,1722,0,35,-1,79
"2269",10366273499616419840,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","37896b5d","4ea23a13",1,0,15701,320,50,1722,0,35,-1,79
"2270",10366439239741704192,0,14102100,1005,0,"543a539e","c7ca3108","3e814130","ecad2386","7801e8d9","07d7df22","a99f214a","facb994f","a2b02d72",1,0,20366,320,50,2333,0,39,-1,157
"2271",1036645571695287552,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","5f4a096b","81b42528",1,0,15701,320,50,1722,0,35,100084,79
"2272",10366556999352141824,0,14102100,1005,1,"2092875a","67cf42d6","3e814130","ecad2386","7801e8d9","07d7df22","a99f214a","05f67b9c","d31a172e",1,0,20596,320,50,2161,0,35,-1,157
"2273",10366968396755464192,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","6b1f1602","be74e6fe",1,0,15704,320,50,1722,0,35,100084,79
"2274",10367401608051384320,0,14102100,1005,0,"7c6576be","d00b8121","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","e7ef716b","c03563ed",1,0,19772,320,50,2227,0,687,-1,48
"2275",1.0367403541768e+19,0,14102100,1005,1,"43d6df75","27e3c518","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","4587ad64","5096d134",1,0,15702,320,50,1722,0,35,100084,79
"2276",10367462026217119744,0,14102100,1005,0,"543a539e","c7ca3108","3e814130","ecad2386","7801e8d9","07d7df22","a99f214a","7207293a","d787e91b",1,0,20366,320,50,2333,0,39,-1,157
"2277",10367537129998055424,1,14102100,1005,1,"e8f79e60","c4342784","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","c13faae7","275fc61c",1,0,6616,320,50,576,2,35,100131,32
"2278",10367678549896067072,0,14102100,1005,1,"fe8cc448","9166c161","0569f928","ecad2386","7801e8d9","07d7df22","a99f214a","62aacca9","1f0bc64f",1,0,20596,320,50,2161,0,35,-1,157
"2279",10367698663190630400,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","febd1138","82e27996","0f2161f8","a99f214a","5906a1f1","2ea4f8ba",1,0,21611,320,50,2480,3,297,100111,61
"2280",10367851500533135360,0,14102100,1002,0,"763a42b5","08facbad","50e219e0","ecad2386","7801e8d9","07d7df22","34ba19c1","ad796973","808e8c0c",0,0,16920,320,50,1899,0,431,100077,117
"2281",10367870856747403264,0,14102100,1005,0,"f282ab5a","61eb5bc4","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","dc7be661","4ceb2e0b",1,0,18993,320,50,2161,0,35,-1,157
"2282",10368609281324056576,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","9c13b419","2347f47a","f95efa07","a99f214a","b38480fb","c3825bbb",1,0,18092,320,50,2060,3,39,-1,23
"2283",1036890041410681472,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","ceffea69","5db079b5",1,2,15702,320,50,1722,0,35,-1,79
"2284",10368906469471836160,1,14102100,1005,0,"97c9ac6a","5baa6f69","f66779e6","ecad2386","7801e8d9","07d7df22","a99f214a","7bcf96f2","293291c1",1,0,20596,320,50,2161,0,35,-1,157
"2285",10368975216947333120,0,14102100,1005,0,"543a539e","c7ca3108","3e814130","ecad2386","7801e8d9","07d7df22","a99f214a","03d42b4f","7e5b3bec",1,0,20362,320,50,2333,0,39,-1,157
"2286",10368998937410269184,1,14102100,1005,1,"85f751fd","c4e18dd6","50e219e0","d644e4e7","2347f47a","0f2161f8","a99f214a","1648a222","d787e91b",1,0,13644,320,50,1447,2,47,100077,13
"2287",10369098264671557632,0,14102100,1010,1,"85f751fd","c4e18dd6","50e219e0","c6e52c21","7801e8d9","0f2161f8","8de2c002","12c755ba","7be36d0e",4,0,21665,320,50,2493,3,35,-1,117
"2288",10369144897065277440,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","aefe5482","36d749e5",1,0,15702,320,50,1722,0,35,-1,79
"2289",1.0369199343861e+19,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","7e01b5a7","a0f5f879",1,0,15706,320,50,1722,0,35,100084,79
"2290",10369448878585247744,0,14102100,1005,0,"f282ab5a","61eb5bc4","f028772b","ecad2386","7801e8d9","07d7df22","a99f214a","1aae054b","bdb5a01c",1,0,20596,320,50,2161,0,35,100210,157
"2291",10369456629249677312,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","75bb1b58","8ce34352",1,0,15708,320,50,1722,0,35,-1,79
"2292",103694997737268720,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","339f2281","d9b5648e","0f2161f8","a99f214a","f5e57cde","15dc77b3",1,0,21611,320,50,2480,3,297,100111,61
"2293",1.0369566270286e+19,0,14102100,1005,0,"1fbe01fe","f3845767","28905ebd","ecad2386","7801e8d9","07d7df22","a99f214a","1883fef0","44801bc1",1,0,15702,320,50,1722,0,35,100083,79
"2294",10369574121828243456,0,14102100,1005,0,"85f751fd","c4e18dd6","50e219e0","3c4b944d","2347f47a","0f2161f8","9ffa0563","155fee3d","42a5d6ce",1,0,18954,320,50,2154,3,427,100062,61
